community,sv,count,fract
wgs__ERR2235227,sv-5976:wgs__ERR2235227,2074,0.018641021031817365
wgs__ERR2235227,sv-6014:wgs__ERR2235227,2062,0.018533165558152077
wgs__ERR2235227,sv-6116:wgs__ERR2235227,2039,0.018326442566960272
wgs__ERR2235227,sv-6382:wgs__ERR2235227,1978,0.017778177242495058
wgs__ERR2235227,sv-6390:wgs__ERR2235227,1976,0.01776020133021751
wgs__ERR2235227,sv-6391:wgs__ERR2235227,1976,0.01776020133021751
wgs__ERR2235227,sv-6436:wgs__ERR2235227,1965,0.017661333812690996
wgs__ERR2235227,sv-6450:wgs__ERR2235227,1961,0.0176253819881359
wgs__ERR2235227,sv-6605:wgs__ERR2235227,1928,0.017328779435556354
wgs__ERR2235227,sv-6636:wgs__ERR2235227,1921,0.017265863742584937
wgs__ERR2235227,sv-6737:wgs__ERR2235227,1898,0.017059140751393132
wgs__ERR2235227,sv-6837:wgs__ERR2235227,1875,0.01685241776020133
wgs__ERR2235227,sv-6944:wgs__ERR2235227,1849,0.016618730900593206
wgs__ERR2235227,sv-6960:wgs__ERR2235227,1846,0.016591767032176883
wgs__ERR2235227,sv-7268:wgs__ERR2235227,1778,0.01598058601474025
wgs__ERR2235227,sv-7535:wgs__ERR2235227,1720,0.015459284558691354
wgs__ERR2235227,sv-7833:wgs__ERR2235227,1664,0.014955959014920008
wgs__ERR2235227,sv-7939:wgs__ERR2235227,1643,0.014767211936005753
wgs__ERR2235227,sv-7949:wgs__ERR2235227,1642,0.014758223979866978
wgs__ERR2235227,sv-8329:wgs__ERR2235227,1566,0.014075139313320151
wgs__ERR2235227,sv-8507:wgs__ERR2235227,1534,0.013787524716879381
wgs__ERR2235227,sv-8546:wgs__ERR2235227,1529,0.013742584936185511
wgs__ERR2235227,sv-8676:wgs__ERR2235227,1504,0.013517886032716161
wgs__ERR2235227,sv-8692:wgs__ERR2235227,1501,0.013490922164299838
wgs__ERR2235227,sv-9167:wgs__ERR2235227,1416,0.012726945892504045
wgs__ERR2235227,sv-9418:wgs__ERR2235227,1365,0.012268560129426568
wgs__ERR2235227,sv-9770:wgs__ERR2235227,1312,0.011792198454071545
wgs__ERR2235227,sv-10282:wgs__ERR2235227,1225,0.011010246269998202
wgs__ERR2235227,sv-10379:wgs__ERR2235227,1209,0.010866438971777817
wgs__ERR2235227,sv-10412:wgs__ERR2235227,1204,0.010821499191083947
wgs__ERR2235227,sv-10535:wgs__ERR2235227,1184,0.010641740068308467
wgs__ERR2235227,sv-10699:wgs__ERR2235227,1158,0.010408053208700342
wgs__ERR2235227,sv-11247:wgs__ERR2235227,1072,0.009635088980765774
wgs__ERR2235227,sv-11885:wgs__ERR2235227,968,0.008700341542333274
wgs__ERR2235227,sv-12264:wgs__ERR2235227,907,0.008152076217868056
wgs__ERR2235227,sv-12286:wgs__ERR2235227,904,0.008125112349451735
wgs__ERR2235227,sv-12463:wgs__ERR2235227,876,0.007873449577566062
wgs__ERR2235227,sv-13406:wgs__ERR2235227,715,0.0064263886392234406
wgs__ERR2235227,sv-15167:wgs__ERR2235227,421,0.003783929534423872
wgs__ERR2235227,sv-15400:wgs__ERR2235227,383,0.0034423872011504586
wgs__ERR2235227,sv-17100:wgs__ERR2235227,155,0.0013931332015099766
wgs__ERR2235228,sv-941:wgs__ERR2235228,2620,0.021461688428709512
wgs__ERR2235228,sv-956:wgs__ERR2235328,437,0.0035796785661626174
wgs__ERR2235228,sv-3666:wgs__ERR2235228,3188,0.026114451416307607
wgs__ERR2235228,sv-4254:wgs__ERR2235228,2877,0.02356689985091499
wgs__ERR2235228,sv-4279:wgs__ERR2235228,2865,0.023468602041317847
wgs__ERR2235228,sv-4523:wgs__ERR2235228,2767,0.022665836596274514
wgs__ERR2235228,sv-4804:wgs__ERR2235228,2652,0.021723815920968562
wgs__ERR2235228,sv-5223:wgs__ERR2235228,2504,0.020511476269270468
wgs__ERR2235228,sv-5705:wgs__ERR2235228,2357,0.019307328101705466
wgs__ERR2235228,sv-5723:wgs__ERR2235228,2350,0.0192499877127738
wgs__ERR2235228,sv-5788:wgs__ERR2235228,2329,0.019077966545978802
wgs__ERR2235228,sv-5887:wgs__ERR2235228,2303,0.018864987958518323
wgs__ERR2235228,sv-6035:wgs__ERR2235228,2256,0.01847998820426285
wgs__ERR2235228,sv-6090:wgs__ERR2235228,2243,0.01837349891053261
wgs__ERR2235228,sv-6146:wgs__ERR2235228,2231,0.018275201100935466
wgs__ERR2235228,sv-6187:wgs__ERR2235228,2219,0.018176903291338326
wgs__ERR2235228,sv-6285:wgs__ERR2235228,2195,0.01798030767214404
wgs__ERR2235228,sv-6518:wgs__ERR2235228,2134,0.01748062714002523
wgs__ERR2235228,sv-6661:wgs__ERR2235228,2102,0.017218499647766183
wgs__ERR2235228,sv-6666:wgs__ERR2235228,2101,0.017210308163633087
wgs__ERR2235228,sv-6754:wgs__ERR2235228,2080,0.017038286996838087
wgs__ERR2235228,sv-6816:wgs__ERR2235228,2062,0.016890840282442372
wgs__ERR2235228,sv-6931:wgs__ERR2235228,2033,0.01665328724258261
wgs__ERR2235228,sv-7183:wgs__ERR2235228,1969,0.016129032258064516
wgs__ERR2235228,sv-7304:wgs__ERR2235228,1942,0.015907862186470945
wgs__ERR2235228,sv-7363:wgs__ERR2235228,1928,0.015793181408607613
wgs__ERR2235228,sv-7371:wgs__ERR2235228,1926,0.01577679844034142
wgs__ERR2235228,sv-7448:wgs__ERR2235228,1907,0.015621160241812612
wgs__ERR2235228,sv-7494:wgs__ERR2235228,1896,0.015531053916348564
wgs__ERR2235228,sv-7570:wgs__ERR2235228,1880,0.01539999017021904
wgs__ERR2235228,sv-7620:wgs__ERR2235228,1870,0.015318075328888087
wgs__ERR2235228,sv-7639:wgs__ERR2235228,1867,0.015293500876488801
wgs__ERR2235228,sv-7648:wgs__ERR2235228,1864,0.015268926424089517
wgs__ERR2235228,sv-7676:wgs__ERR2235228,1858,0.015219777519290946
wgs__ERR2235228,sv-7863:wgs__ERR2235228,1820,0.014908501122233327
wgs__ERR2235228,sv-7937:wgs__ERR2235228,1803,0.014769245891970708
wgs__ERR2235228,sv-7958:wgs__ERR2235228,1799,0.014736479955438326
wgs__ERR2235228,sv-8259:wgs__ERR2235228,1734,0.014204033486787136
wgs__ERR2235228,sv-8301:wgs__ERR2235228,1724,0.014122118645456185
wgs__ERR2235228,sv-8751:wgs__ERR2235228,1634,0.013384885073477612
wgs__ERR2235228,sv-9061:wgs__ERR2235228,1572,0.012877013057225708
wgs__ERR2235228,sv-9102:wgs__ERR2235228,1565,0.012819672668294042
wgs__ERR2235228,sv-9108:wgs__ERR2235228,1564,0.012811481184160946
wgs__ERR2235228,sv-9177:wgs__ERR2235228,1551,0.012704991890430709
wgs__ERR2235228,sv-9236:wgs__ERR2235228,1538,0.01259850259670047
wgs__ERR2235228,sv-9628:wgs__ERR2235228,1463,0.011984141286718328
wgs__ERR2235228,sv-9974:wgs__ERR2235228,1397,0.011443503333934043
wgs__ERR2235228,sv-10139:wgs__ERR2235228,1368,0.01120595029407428
wgs__ERR2235228,sv-10172:wgs__ERR2235228,1362,0.01115680138927571
wgs__ERR2235228,sv-10188:wgs__ERR2235228,1360,0.011140418421009518
wgs__ERR2235228,sv-10220:wgs__ERR2235228,1355,0.011099461000344042
wgs__ERR2235228,sv-10247:wgs__ERR2235228,1351,0.011066695063811662
wgs__ERR2235228,sv-10590:wgs__ERR2235228,1289,0.010558823047559757
wgs__ERR2235228,sv-10768:wgs__ERR2235228,1256,0.010288504071167614
wgs__ERR2235228,sv-11014:wgs__ERR2235228,1215,0.00995265322171071
wgs__ERR2235228,sv-11213:wgs__ERR2235228,1182,0.009682334245318567
wgs__ERR2235228,sv-12142:wgs__ERR2235228,1018,0.008338930847490949
wgs__ERR2235228,sv-12344:wgs__ERR2235228,981,0.008035845934566424
wgs__ERR2235228,sv-12616:wgs__ERR2235228,935,0.007659037664444044
wgs__ERR2235228,sv-12729:wgs__ERR2235228,916,0.007503399465915234
wgs__ERR2235228,sv-13056:wgs__ERR2235228,853,0.006987335965530235
wgs__ERR2235228,sv-13074:wgs__ERR2235228,849,0.006954570028997854
wgs__ERR2235228,sv-13152:wgs__ERR2235228,835,0.00683988925113452
wgs__ERR2235228,sv-13182:wgs__ERR2235228,830,0.0067989318304690445
wgs__ERR2235228,sv-13704:wgs__ERR2235228,730,0.005979783417159521
wgs__ERR2235228,sv-14143:wgs__ERR2235228,646,0.005291698749979521
wgs__ERR2235228,sv-14171:wgs__ERR2235228,642,0.00525893281344714
wgs__ERR2235228,sv-14216:wgs__ERR2235228,633,0.005185209456249284
wgs__ERR2235228,sv-14286:wgs__ERR2235228,620,0.005078720162519045
wgs__ERR2235228,sv-14305:wgs__ERR2235228,616,0.005045954225986664
wgs__ERR2235228,sv-14507:wgs__ERR2235228,578,0.004734677828929046
wgs__ERR2235228,sv-14740:wgs__ERR2235228,538,0.004407018463605236
wgs__ERR2235228,sv-14784:wgs__ERR2235228,531,0.0043496780746735695
wgs__ERR2235228,sv-14854:wgs__ERR2235228,518,0.004243188780943331
wgs__ERR2235228,sv-14877:wgs__ERR2235228,515,0.004218614328544046
wgs__ERR2235228,sv-15425:wgs__ERR2235228,417,0.0034158488835007127
wgs__ERR2235228,sv-15502:wgs__ERR2235228,404,0.0033093595897704746
wgs__ERR2235228,sv-16117:wgs__ERR2235228,306,0.0025065941447271417
wgs__ERR2235228,sv-16364:wgs__ERR2235228,269,0.002203509231802618
wgs__ERR2235228,sv-17691:wgs__ERR2235228,103,0.0008437228657088091
wgs__ERR2235228,sv-17915:wgs__ERR2235228,81,0.000663510214780714
wgs__ERR2235229,sv-388:wgs__SRR6000902,1319,0.011915946951902576
wgs__ERR2235229,sv-665:wgs__SRR5930527,834,0.007534419831604813
wgs__ERR2235229,sv-1608:wgs__ERR2235229,5533,0.049985545477541284
wgs__ERR2235229,sv-1648:wgs__ERR2235229,5423,0.04899179705850468
wgs__ERR2235229,sv-1910:wgs__ERR2235229,4862,0.043923680121417986
wgs__ERR2235229,sv-1934:wgs__ERR2235229,4820,0.04354424890687674
wgs__ERR2235229,sv-2529:wgs__ERR2235229,3862,0.03488960358472157
wgs__ERR2235229,sv-2807:wgs__ERR2235229,3558,0.03214324431756586
wgs__ERR2235229,sv-2885:wgs__ERR2235229,3492,0.03154699526614389
wgs__ERR2235229,sv-3551:wgs__ERR2235229,2962,0.026758934701694794
wgs__ERR2235229,sv-3584:wgs__ERR2235229,2944,0.026596321324034257
wgs__ERR2235229,sv-3861:wgs__ERR2235229,2784,0.02515086907816283
wgs__ERR2235229,sv-4056:wgs__ERR2235229,2691,0.02431069996025006
wgs__ERR2235229,sv-4172:wgs__ERR2235229,2648,0.023922234669172118
wgs__ERR2235229,sv-4197:wgs__ERR2235229,2636,0.023813825750731762
wgs__ERR2235229,sv-4281:wgs__ERR2235229,2597,0.0234614967658006
wgs__ERR2235229,sv-4551:wgs__ERR2235229,2499,0.02257615726520435
wgs__ERR2235229,sv-5327:wgs__ERR2235229,2241,0.020245365518736676
wgs__ERR2235229,sv-5342:wgs__ERR2235229,2236,0.020200195136053194
wgs__ERR2235229,sv-5394:wgs__ERR2235229,2222,0.020073718064539444
wgs__ERR2235229,sv-5395:wgs__ERR2235229,2222,0.020073718064539444
wgs__ERR2235229,sv-5754:wgs__ERR2235229,2120,0.01915224225779641
wgs__ERR2235229,sv-6082:wgs__ERR2235229,2035,0.018384345752177213
wgs__ERR2235229,sv-7399:wgs__ERR2235229,1739,0.015710259097315073
wgs__ERR2235229,sv-7829:wgs__ERR2235229,1656,0.014960430744769269
wgs__ERR2235229,sv-8207:wgs__ERR2235229,1583,0.01430094315759043
wgs__ERR2235229,sv-8369:wgs__ERR2235229,1551,0.014011852708416145
wgs__ERR2235229,sv-8952:wgs__ERR2235229,1444,0.01304520651898963
wgs__ERR2235229,sv-9058:wgs__ERR2235229,1426,0.012882593141329094
wgs__ERR2235229,sv-9296:wgs__ERR2235229,1383,0.012494127850251148
wgs__ERR2235229,sv-9662:wgs__ERR2235229,1322,0.011943049181512665
wgs__ERR2235229,sv-10162:wgs__ERR2235229,1237,0.01117515267589347
wgs__ERR2235229,sv-10256:wgs__ERR2235229,1224,0.011057709680916416
wgs__ERR2235229,sv-10333:wgs__ERR2235229,1211,0.010940266685939363
wgs__ERR2235229,sv-10385:wgs__ERR2235229,1202,0.010858959997109096
wgs__ERR2235229,sv-10404:wgs__ERR2235229,1199,0.010831857767499006
wgs__ERR2235229,sv-10440:wgs__ERR2235229,1194,0.010786687384815525
wgs__ERR2235229,sv-10624:wgs__ERR2235229,1165,0.010524699165251328
wgs__ERR2235229,sv-10625:wgs__ERR2235229,1165,0.010524699165251328
wgs__ERR2235229,sv-10669:wgs__ERR2235229,1157,0.010452426552957757
wgs__ERR2235229,sv-10840:wgs__ERR2235229,1128,0.01019043833339356
wgs__ERR2235229,sv-10909:wgs__ERR2235229,1117,0.0100910634914899
wgs__ERR2235229,sv-10921:wgs__ERR2235229,1115,0.010072995338416508
wgs__ERR2235229,sv-11069:wgs__ERR2235229,1093,0.009874245654609187
wgs__ERR2235229,sv-11082:wgs__ERR2235229,1091,0.009856177501535793
wgs__ERR2235229,sv-11092:wgs__ERR2235229,1090,0.009847143424999096
wgs__ERR2235229,sv-11146:wgs__ERR2235229,1081,0.009765836736168829
wgs__ERR2235229,sv-11185:wgs__ERR2235229,1076,0.009720666353485346
wgs__ERR2235229,sv-11366:wgs__ERR2235229,1046,0.009449644057384455
wgs__ERR2235229,sv-11437:wgs__ERR2235229,1034,0.009341235138944097
wgs__ERR2235229,sv-11759:wgs__ERR2235229,981,0.008862429082499186
wgs__ERR2235229,sv-12164:wgs__ERR2235229,919,0.00830231633722401
wgs__ERR2235229,sv-12236:wgs__ERR2235229,907,0.008193907418783652
wgs__ERR2235229,sv-12435:wgs__ERR2235229,875,0.007904816969609367
wgs__ERR2235229,sv-12566:wgs__ERR2235229,856,0.007733169515412135
wgs__ERR2235229,sv-12776:wgs__ERR2235229,823,0.007435044989701153
wgs__ERR2235229,sv-13874:wgs__ERR2235229,633,0.005718570447728833
wgs__ERR2235229,sv-14181:wgs__ERR2235229,580,0.005239764391283923
wgs__ERR2235229,sv-14230:wgs__ERR2235229,572,0.005167491778990352
wgs__ERR2235229,sv-14551:wgs__ERR2235229,516,0.004661583492935352
wgs__ERR2235229,sv-16216:wgs__ERR2235229,263,0.002375962129151158
wgs__ERR2235229,sv-16647:wgs__ERR2235229,207,0.0018700538430961586
wgs__ERR2235229,sv-17053:wgs__ERR2235229,160,0.001445452245871427
wgs__ERR2235229,sv-17307:wgs__ERR2235229,131,0.0011834640263072309
wgs__ERR2235230,sv-15:wgs__SRR6000944,8999,0.09961036948484647
wgs__ERR2235230,sv-630:wgs__ERR2235230,9092,0.10063979101636006
wgs__ERR2235230,sv-969:wgs__ERR2235230,6708,0.07425117885368931
wgs__ERR2235230,sv-989:wgs__ERR2235230,6622,0.0732992406632574
wgs__ERR2235230,sv-1100:wgs__ERR2235230,1171,0.012961856058090368
wgs__ERR2235230,sv-1103:wgs__ERR2235230,6151,0.06808571871333377
wgs__ERR2235230,sv-1277:wgs__ERR2235230,5475,0.06060304177458989
wgs__ERR2235230,sv-1337:wgs__ERR2213732,640,0.007084191184609595
wgs__ERR2235230,sv-1418:wgs__ERR2235230,5006,0.05541165792211818
wgs__ERR2235230,sv-1750:wgs__ERR2235230,4253,0.04707666423147595
wgs__ERR2235230,sv-1888:wgs__ERR2235230,4012,0.044409023488521396
wgs__ERR2235230,sv-2028:wgs__ERR2235230,3774,0.04177458989174471
wgs__ERR2235230,sv-2526:wgs__ERR2235230,3155,0.03492284873038011
wgs__ERR2235230,sv-3645:wgs__ERR2235230,2370,0.026233645480507405
wgs__ERR2235230,sv-3669:wgs__ERR2235230,2357,0.02608974784707002
wgs__ERR2235230,sv-3911:wgs__ERR2235230,2254,0.024949635828296915
wgs__ERR2235230,sv-5026:wgs__ERR2235230,1898,0.02100905448185783
wgs__ERR2235230,sv-5890:wgs__ERR2235230,1703,0.018850589980297094
wgs__ERR2235230,sv-5966:wgs__ERR2235230,1686,0.0186624161519559
wgs__ERR2235230,sv-9645:wgs__ERR2235230,1081,0.011965641672754643
wgs__ERR2235230,sv-10922:wgs__ERR2235230,910,0.010072834340616767
wgs__ERR2235230,sv-11058:wgs__ERR2235230,894,0.009895729561001527
wgs__ERR2235230,sv-11167:wgs__ERR2235230,880,0.009740762878838193
wgs__ERR2235230,sv-11505:wgs__ERR2235230,833,0.009220517588718426
wgs__ERR2235230,sv-12008:wgs__ERR2235230,770,0.008523167518983419
wgs__ERR2235230,sv-12156:wgs__ERR2235230,751,0.00831285559319032
wgs__ERR2235230,sv-12516:wgs__ERR2235230,706,0.007814748400522459
wgs__ERR2235230,sv-12536:wgs__ERR2235230,703,0.007781541254344601
wgs__ERR2235230,sv-12790:wgs__ERR2235230,670,0.007416262646388169
wgs__ERR2235230,sv-12892:wgs__ERR2235230,655,0.007250226915498882
wgs__ERR2235230,sv-13024:wgs__ERR2235230,635,0.007028845940979832
wgs__ERR2235230,sv-13383:wgs__ERR2235230,586,0.00648646255340816
wgs__ERR2235230,sv-13478:wgs__ERR2235230,571,0.006320426822518873
wgs__ERR2235230,sv-13803:wgs__ERR2235230,526,0.005822319629851011
wgs__ERR2235230,sv-13846:wgs__ERR2235230,521,0.005766974386221248
wgs__ERR2235230,sv-14783:wgs__ERR2235230,393,0.004350136149299329
wgs__ERR2235230,sv-14935:wgs__ERR2235230,374,0.004139824223506232
wgs__ERR2235230,sv-16230:wgs__ERR2235230,214,0.0023687764273538333
wgs__ERR2235230,sv-16358:wgs__ERR2235230,200,0.0022138097451904985
wgs__ERR2235230,sv-16921:wgs__ERR2235230,143,0.0015828739678112062
wgs__ERR2235231,sv-441:wgs__ERR2235231,18244,0.1331737156371812
wgs__ERR2235231,sv-795:wgs__ERR2235295,940,0.006861614377271997
wgs__ERR2235231,sv-956:wgs__ERR2235328,722,0.005270303808925938
wgs__ERR2235231,sv-1101:wgs__ERR2235231,9339,0.0681708687971736
wgs__ERR2235231,sv-1402:wgs__ERR2235231,7695,0.05617034322671066
wgs__ERR2235231,sv-1530:wgs__ERR2235231,7091,0.05176139100982525
wgs__ERR2235231,sv-1984:wgs__ERR2235231,5866,0.042819393550082484
wgs__ERR2235231,sv-2359:wgs__ERR2235231,5033,0.03673883527745741
wgs__ERR2235231,sv-2548:wgs__ERR2235231,4753,0.03469495014380192
wgs__ERR2235231,sv-2892:wgs__ERR2235231,4316,0.031505029417346744
wgs__ERR2235231,sv-3082:wgs__ERR2235231,4119,0.030067010234024846
wgs__ERR2235231,sv-3126:wgs__ERR2235231,4079,0.029775026643502636
wgs__ERR2235231,sv-3200:wgs__ERR2235231,3993,0.02914726192387988
wgs__ERR2235231,sv-4001:wgs__ERR2235231,3363,0.02454852037315503
wgs__ERR2235231,sv-4395:wgs__ERR2235231,3162,0.02308130283078091
wgs__ERR2235231,sv-4421:wgs__ERR2235231,3151,0.0230010073433873
wgs__ERR2235231,sv-4479:wgs__ERR2235231,3126,0.02281851759931092
wgs__ERR2235231,sv-4606:wgs__ERR2235231,3066,0.022380542213527598
wgs__ERR2235231,sv-4630:wgs__ERR2235231,3056,0.022307546315897046
wgs__ERR2235231,sv-4777:wgs__ERR2235231,2989,0.02181847380177234
wgs__ERR2235231,sv-5856:wgs__ERR2235231,2595,0.018942435435128545
wgs__ERR2235231,sv-5911:wgs__ERR2235231,2574,0.018789144050104383
wgs__ERR2235231,sv-6515:wgs__ERR2235231,2396,0.017489817072280537
wgs__ERR2235231,sv-6718:wgs__ERR2235231,2341,0.017088339635312495
wgs__ERR2235231,sv-7565:wgs__ERR2235231,2110,0.015402134400046718
wgs__ERR2235231,sv-7610:wgs__ERR2235231,2101,0.01533643809217922
wgs__ERR2235231,sv-8541:wgs__ERR2235231,1884,0.013752427113596215
wgs__ERR2235231,sv-9796:wgs__ERR2235231,1610,0.01175233951851906
wgs__ERR2235231,sv-9845:wgs__ERR2235231,1598,0.011664744441362396
wgs__ERR2235231,sv-10119:wgs__ERR2235231,1538,0.011226769055579077
wgs__ERR2235231,sv-11072:wgs__ERR2235231,1352,0.009869045359650788
wgs__ERR2235231,sv-11907:wgs__ERR2235231,1188,0.008671912638509716
wgs__ERR2235231,sv-12098:wgs__ERR2235231,1152,0.008409127407039724
wgs__ERR2235231,sv-12114:wgs__ERR2235231,1149,0.008387228637750559
wgs__ERR2235231,sv-12195:wgs__ERR2235231,1131,0.008255836022015562
wgs__ERR2235231,sv-12278:wgs__ERR2235231,1115,0.008139042585806678
wgs__ERR2235231,sv-12428:wgs__ERR2235231,1084,0.007912755303151962
wgs__ERR2235231,sv-12485:wgs__ERR2235231,1075,0.007847058995284465
wgs__ERR2235231,sv-12830:wgs__ERR2235231,1006,0.0073433873016336484
wgs__ERR2235231,sv-12937:wgs__ERR2235231,984,0.007182796326846431
wgs__ERR2235231,sv-12956:wgs__ERR2235231,981,0.007160897557557265
wgs__ERR2235231,sv-13247:wgs__ERR2235231,918,0.00670102340248478
wgs__ERR2235231,sv-13263:wgs__ERR2235231,914,0.006671825043432559
wgs__ERR2235231,sv-13391:wgs__ERR2235231,886,0.00646743653006701
wgs__ERR2235231,sv-13637:wgs__ERR2235231,834,0.0060878578623881335
wgs__ERR2235231,sv-13915:wgs__ERR2235231,775,0.00565718206636787
wgs__ERR2235231,sv-14491:wgs__ERR2235231,652,0.004759332525512066
wgs__ERR2235231,sv-15116:wgs__ERR2235231,529,0.003861482984656262
wgs__ERR2235231,sv-16625:wgs__ERR2235231,259,0.001890593748631327
wgs__ERR2235231,sv-17333:wgs__ERR2235231,160,0.0011679343620888507
wgs__ERR2235232,sv-20:wgs__SRR6000905,1200,0.012066729011433226
wgs__ERR2235232,sv-270:wgs__ERR2235232,9676,0.09729805826218992
wgs__ERR2235232,sv-780:wgs__ERR2235232,8561,0.08608605588906654
wgs__ERR2235232,sv-880:wgs__ERR2235232,7876,0.07919796474504007
wgs__ERR2235232,sv-990:wgs__ERR2235232,7262,0.07302382173419007
wgs__ERR2235232,sv-1047:wgs__ERR2235232,7009,0.07047975303427957
wgs__ERR2235232,sv-1246:wgs__ERR2235232,6138,0.061721318893480946
wgs__ERR2235232,sv-1350:wgs__ERR2235232,5796,0.05828230112522248
wgs__ERR2235232,sv-1356:wgs__ERR2235232,5773,0.058051022152503344
wgs__ERR2235232,sv-1522:wgs__ERR2235232,5179,0.05207799129184389
wgs__ERR2235232,sv-1878:wgs__ERR2235232,4434,0.04458656369724577
wgs__ERR2235232,sv-2560:wgs__ERR2235232,3444,0.03463151226281336
wgs__ERR2235232,sv-3425:wgs__ERR2235232,2749,0.027642865043691615
wgs__ERR2235232,sv-3500:wgs__ERR2235232,2693,0.027079751023158065
wgs__ERR2235232,sv-3507:wgs__ERR2235232,2686,0.02700936177059137
wgs__ERR2235232,sv-4051:wgs__ERR2235232,2420,0.024334570173057006
wgs__ERR2235232,sv-4682:wgs__ERR2235232,2198,0.02210222530594186
wgs__ERR2235232,sv-7093:wgs__ERR2235232,1622,0.01631019538045391
wgs__ERR2235232,sv-9283:wgs__ERR2235232,1246,0.0125292869568715
wgs__ERR2235232,sv-10034:wgs__ERR2235232,1127,0.011332669663237704
wgs__ERR2235232,sv-10051:wgs__ERR2235232,1125,0.011312558448218648
wgs__ERR2235232,sv-10518:wgs__ERR2235232,1061,0.010668999567608877
wgs__ERR2235232,sv-11631:wgs__ERR2235232,899,0.009039991151065392
wgs__ERR2235232,sv-11847:wgs__ERR2235232,870,0.00874837853328909
wgs__ERR2235232,sv-13045:wgs__ERR2235232,696,0.006998702826631271
wgs__ERR2235232,sv-13574:wgs__ERR2235232,615,0.006184198618359528
wgs__ERR2235232,sv-13756:wgs__ERR2235232,588,0.0059126972156022806
wgs__ERR2235232,sv-13996:wgs__ERR2235232,550,0.005530584130240228
wgs__ERR2235232,sv-14328:wgs__ERR2235232,498,0.005007692539744789
wgs__ERR2235232,sv-14436:wgs__ERR2235232,481,0.004836747212082818
wgs__ERR2235232,sv-14646:wgs__ERR2235232,449,0.004514967771777932
wgs__ERR2235232,sv-15121:wgs__ERR2235232,383,0.0038512976761491046
wgs__ERR2235232,sv-15130:wgs__ERR2235232,381,0.003831186461130049
wgs__ERR2235232,sv-15386:wgs__ERR2235232,344,0.0034591289832775246
wgs__ERR2235232,sv-15541:wgs__ERR2235232,324,0.003258016833086971
wgs__ERR2235232,sv-15707:wgs__ERR2235232,300,0.0030166822528583065
wgs__ERR2235232,sv-15742:wgs__ERR2235232,294,0.0029563486078011403
wgs__ERR2235232,sv-16550:wgs__ERR2235232,197,0.0019809546793769545
wgs__ERR2235232,sv-16886:wgs__ERR2235232,161,0.0016189528090339578
wgs__ERR2235232,sv-17074:wgs__ERR2235232,142,0.0014278962663529318
wgs__ERR2235233,sv-152:wgs__SRR5930518,2625,0.03592543931680079
wgs__ERR2235233,sv-276:wgs__ERR2235233,13247,0.1812968741446324
wgs__ERR2235233,sv-412:wgs__SRR5930494,323,0.004420539771172059
wgs__ERR2235233,sv-545:wgs__ERR2235233,6012,0.08227952044670718
wgs__ERR2235233,sv-909:wgs__ERR2235233,5695,0.0779410959654021
wgs__ERR2235233,sv-1377:wgs__ERR2235233,4178,0.05717961351070236
wgs__ERR2235233,sv-1457:wgs__ERR2235233,3972,0.05436032189193628
